row,column,python,matlab
283,Authenticated,False,0
284,Intra_Hamming,21,19
284,Within_Threshold,True,1
284,Match,True,1
284,Authenticated,True,1
285,Intra_Hamming,52,40
285,Within_Threshold,False,0
285,Match,True,1
285,Authenticated,False,0
286,Intra_Hamming,51,47
286,Within_Threshold,False,0
286,Match,True,1
286,Authenticated,False,0
287,Intra_Hamming,46,51
287,Within_Threshold,False,0
287,Match,True,1
287,Authenticated,False,0
288,Intra_Hamming,42,44
288,Within_Threshold,False,0
288,Match,True,1
288,Authenticated,False,0
289,Intra_Hamming,46,49
289,Within_Threshold,False,0
289,Match,True,1
289,Authenticated,False,0
290,Intra_Hamming,47,43
290,Within_Threshold,False,0
290,Match,True,1
290,Authenticated,False,0
291,Intra_Hamming,55,47
291,Within_Threshold,False,0
291,Match,True,1
291,Authenticated,False,0
292,Intra_Hamming,56,45
292,Within_Threshold,False,0
292,Match,True,1
292,Authenticated,False,0
293,Intra_Hamming,48,52
293,Within_Threshold,False,0
293,Match,True,1
293,Authenticated,False,0
294,Intra_Hamming,43,41
294,Within_Threshold,False,0
294,Match,True,1
294,Authenticated,False,0
