row,column,python,matlab
288,Authenticated,True,1
289,Intra_Hamming,10,14
289,Within_Threshold,True,1
289,Match,True,1
289,Authenticated,True,1
290,Intra_Hamming,7,8
290,Within_Threshold,True,1
290,Match,True,1
290,Authenticated,True,1
291,Intra_Hamming,6,11
291,Within_Threshold,True,1
291,Match,True,1
291,Authenticated,True,1
292,Intra_Hamming,5,7
292,Within_Threshold,True,1
292,Match,True,1
292,Authenticated,True,1
293,Intra_Hamming,8,6
293,Within_Threshold,True,1
293,Match,True,1
293,Authenticated,True,1
294,Intra_Hamming,6,9
294,Within_Threshold,True,1
294,Match,True,1
294,Authenticated,True,1
